,0
12069,30424031420959
12070,6540124850325150
12071,213135297418748
12072,676104738999
12073,6011729102355040
12074,4621018333415450
12075,675971162796
12076,3586598336470830
12077,587231144359
12078,3519599570627750
12079,3559683068266670
12080,4282378967882240
12081,2277919335464190
12082,4480981980856440000
12083,4309330703624430
12084,5555136860096830
12085,3513941865992270
12086,4411240117163
12087,213170710269451
12088,4616433203196
12089,2226158661521640
12090,4589200283274230000
12091,3534231821783430
12092,6529859357716950
12093,4643552417886
12094,4672435145881630000
12095,4489130293589970000
12096,6011802312354020
12097,4317841040029810
12098,4448821855449
12099,346100928966986
12100,4234191203945790
12101,3593977084403830
12102,341478279311480
12103,342336851904966
12104,4964417396360840
12105,349904951356925
12106,4880306022723000
12107,346272107751909
12108,30036243103387
12109,3595701774446830
12110,38790548047192
12111,567771439799
12112,4161855611029410
12113,342820650615683
12114,345922082823658
12115,2252246930539610
12116,180081731643088
12117,4762460926690160000
12118,3514552119703280
12119,3585873649919350
12120,3524023498628710
12121,6599234276027590
12122,377272232348813
12123,3580487151273810
12124,345819208211364
12125,2249876498105120
12126,213193148367820
12127,4501520193273810
12128,676265804754
12129,4912220414106500
12130,4728935712630690
12131,213119964551742
12132,30459333193805
12133,6011270209902950
12134,4778779234518790
12135,3583337445395090
12136,4214387627748270000
12137,2326451112420230
12138,5299357587183270
12139,30191900420887
12140,180026828959442
12141,30133613469926
12142,6011577632273550
12143,6011501927742460
12144,6541957357603980
12145,4629265390837530
12146,180023751102983
12147,589386409439
12148,3586384969017000
12149,4460674505753880
12150,3588732057465870
12151,180025531390242
12152,342778631271812
12153,30568799542402
12154,2416706271781240
12155,213113554010490
12156,30181101653436
12157,3580433927867250
12158,4973489267017
12159,180031196672551
12160,4758803949162350
12161,4771279341598120000
12162,4933558557193
12163,3579967336964010
12164,3558879003649880
12165,4261798635364840000
12166,30156383147554
12167,213129578278509
12168,3565275373735670
12169,3530644341995280
12170,345379729903700
12171,376261294657048
12172,3566734374613910
12173,4147655431631720
12174,6516652804938980
12175,4427876336115020000
12176,4973598260684010000
12177,5448139826185000
12178,3544551770791690
12179,4058249848450190000
12180,370341750942898
12181,4297109663200710
12182,4446893871913000
12183,6565055680045160
12184,4308333006782430
12185,3540267559067990
12186,3591086169339470
12187,4465201500559350000
12188,38631391641238
12189,675917042169
12190,3537942554491460
12191,3568017509575740
12192,30074732303234
12193,675958354416
12194,6011947774577670
12195,4031331889039740000
12196,3509570301571400
12197,379477463518913
12198,4713608837473090000
12199,4730986754022240
12200,373169706308444
12201,3547940528319280
12202,4651656028648410
12203,4239851757516860000
12204,6510306412301430
12205,2552229072376910
12206,342261339061462
12207,30352166485267
12208,343129018624950
12209,4761810223503040
12210,4387320220509
12211,4696186771865760
12212,376542955086829
12213,180093418755770
12214,4722822380228730000
12215,213122248647021
12216,213122429022002
12217,3594636896582220
12218,676141614963
12219,4576344326017
12220,3560053307745130
12221,343676623741140
12222,3560599013109680
12223,4921095089837230
12224,30472900462487
12225,30397401141373
12226,4458126660295
12227,30475481786562
12228,4801466590513620
12229,4681846650903090
12230,3501315015444760
12231,4261291517032790
12232,4199428127316170
12233,2260251505868480
12234,5456838941521320
12235,4463307280871
12236,3549200580072330
12237,373621638477382
12238,5363777931940180
12239,213111068597762
12240,3554967364081080
12241,676354645050
12242,30391934532315
12243,4333526865424
12244,6529669927883910
12245,180061360481760
12246,4060498380799
12247,6011464703456800
12248,4540575213693570
12249,379234013764749
12250,379728762018751
12251,4036187960893
12252,2702027330988810
12253,5563495597441470
12254,30154807240634
12255,4315117520059110000
12256,2261270311704120
12257,3557792287503020
12258,576197693970
12259,4621922152821
12260,213149133200053
12261,3507676833409110
12262,180039788339422
12263,30044470487507
12264,4039047570351820000
12265,4635968270351350000
12266,4655848066673
12267,6011548827470960
12268,4822837958452510
12269,2629063704774420
12270,4219497789141
12271,501821972830
12272,30081369569623
12273,2255619262523800
12274,4197315732949880000
12275,568858740935
12276,3585877378811990
12277,4217275890216560
12278,4870665303256180
12279,6580215460265380
12280,4196953571524850000
12281,4469169472171060
12282,30375245041199
12283,5197564967374290
12284,60480707433
12285,3537356521147680
12286,3518433035613030
12287,180000925055685
12288,502031844843
12289,4874567608566060
12290,4085529938166
12291,3573519614748900
12292,341529530479324
12293,4883387662919790000
12294,4465778777652860
12295,30217589054554
12296,180079820063846
12297,502026835657
12298,4777699518305160
12299,3520763108678020
12300,501826918523
12301,503830497908
12302,4031846830626900000
12303,5454120493453030
12304,4618383088874
12305,4024947467380410
12306,4802330856796950
12307,676196846114
12308,3595452458182840
12309,2720205623374500
12310,4825595036340
12311,501836910205
12312,30535209463701
12313,180000760846412
12314,213165104322429
12315,345316858744174
12316,4944555000503960000
12317,38449317623838
12318,3585991242960520
12319,4843515358117850000
12320,639036052558
12321,4542363629574240000
12322,372057643795289
12323,4145234107183870000
12324,6011314176780900
12325,4053374276009730
12326,4070715806351
12327,3576531804928090
12328,3572596405290850
12329,676329676750
12330,2271982545068560
12331,3535267998571310
12332,4876095574642710
12333,4162355859207140000
12334,676146568842
12335,560845106551
12336,5114556548910350
12337,4150694631606
12338,3578026235461450
12339,3592320735910880
12340,213173205803750
12341,3573080828041240
12342,3571528197823150
12343,6509792587935520
12344,4562093119344250
12345,3523061612418140
12346,378601155713620
12347,4685869860412880
12348,6545715783782660
12349,4621755331989080000
12350,213121396941939
12351,4158720455746860000
12352,2325455455513430
12353,2278246666150450
12354,4873271032231650
12355,4146899745687550000
12356,6011137134675220
12357,371036019292155
12358,3581400302743850
12359,6567000729402700
12360,6563894007180180
12361,4588712240463610
12362,3532662075323980
12363,4156701723641
12364,4733170169108
12365,3512872917592630
12366,4537989260680890
12367,3592636728080530
12368,3510963781851160
12369,4468128192044190
12370,180027139412964
12371,3595676518492880
12372,4096001946353
12373,375831527741818
12374,30089489596707
12375,3561873132857040
12376,6011724386810330
12377,4483108645726
12378,4799718511892960
12379,566588571224
12380,4167105680067310
12381,180012148862938
12382,4308804439977720
12383,6011605168675150
12384,213106335388920
12385,180012653051109
12386,3524942600087640
12387,4325466237949230
12388,30328485001274
12389,180086586746894
12390,4297163981234
12391,6530595318619800
12392,30265757318087
12393,4218884704671
12394,379643047706189
12395,4116408812255700000
12396,4537891965955990
12397,4764081652334040
12398,180058274223403
12399,6011469085403580
12400,4898690303824650000
12401,30116206142679
12402,6011441301198290
12403,379037914488510
12404,6511766268984540
12405,676299273968
12406,30059123342487
12407,30280092365750
12408,3563575226122080
12409,341956368680980
12410,6547014486458680
12411,6011499526091180
12412,3588139117972560
12413,6011310489786380
12414,180021011312541
12415,3596005338863530
12416,4494102867465500
12417,4183182772608750000
12418,4519132405997000
12419,4263317068991760000
12420,30017816390700
12421,4972322899432
12422,4804695419730
12423,4362044131738
12424,502039862664
12425,3536866968928990
12426,4162256460886
12427,4185495303320260000
12428,3551295934212050
12429,30290879226984
12430,676111405699
12431,4317595840851920
12432,503827541601
12433,5499360985585430
12434,4682216047555960
12435,4401664572044400
12436,3503635359367390
12437,3571778158092310
12438,3538060338487690
12439,30451998892110
12440,4790496054579750000
12441,6573735590571900
12442,6551761433217440
12443,4679399517527500
12444,3530906953358630
12445,3596780830943110
12446,30437028626321
12447,6512547526667080
12448,502020032285
12449,376572415552599
12450,4130185890853200
12451,3552101791030870
12452,6518529701537400
12453,346425582817617
12454,4678848991619660
12455,4624173431266
12456,3568709069875880
12457,4060035996613790
12458,348590296055222
12459,573932189679
12460,4637115974002070
12461,4374845216568160000
12462,6566198924022280
12463,3578079761752360
12464,4080835193463590
12465,2308430436711370
12466,564072902047
12467,4500140935508
12468,4329868918048900
12469,4084029841562870
12470,180061977641012
12471,213141967880027
12472,4498174831941070
12473,4744455476392650
12474,569358819260
12475,377264981075879
12476,3570699323583810
12477,4174121728694
12478,4754906521514410
12479,3521692171685650
12480,4065055961698510
12481,4495042833460430
12482,213130645719780
12483,4496069047429380
12484,583934420493
12485,4645538288792450
12486,4253504517135430
12487,375321528455956
12488,213100224428491
12489,4254265217634560000
12490,4586294537779090
12491,4329009707505
12492,6011907333607110
12493,3575751578448020
12494,2354279243434820
12495,346779490593003
12496,4591804364895
12497,5464250768701660
12498,3590122451042350
12499,580576866769
12500,180020839417276
12501,3507996903623100
12502,4416459602615430
12503,4580352577056250000
12504,4085694838920010000
12505,2251988904374820
12506,6011723193587330
12507,6011748098444830
12508,4109049443062940
12509,60490990888
12510,6542230534790990
12511,4293846024403250000
12512,213158196683519
12513,6011586118441880
12514,180043650638283
12515,30226762231582
12516,4885852547421
12517,180016573968755
12518,4869385110263230000
12519,4485915472843900000
12520,5542373885308460
12521,4416241067438180000
12522,4058908066107
12523,4849137574780270
12524,36419138141338
12525,4655316825352
12526,4000235117628410000
12527,4160566512677
12528,4841715820491510000
12529,4318813148371590
12530,2298701720309720
12531,4031623314601470000
12532,4362857450044360000
12533,3540713661055930
12534,4693042829740280000
12535,6011203257181410
12536,3522263162163070
12537,3538310935822100
12538,6011318305738640
12539,4305339140898
12540,4369828178918
12541,3597846695501060
12542,180098692149103
12543,4335206475421890
12544,348960341593594
12545,4390618411368
12546,4414986766110
12547,4487830201973000
12548,4902634851411400000
12549,213170292239690
12550,3584164801326080
12551,4546243921069
12552,213102616402506
12553,584050175366
12554,4788276196015480000
12555,676375882294
12556,180010516718518
12557,6552086191908550
12558,36442725485272
12559,3549929629237010
12560,676112738486
12561,4742600500088030
12562,4638230222714120000
12563,373168819050299
12564,4456627648207580
12565,4121560278376
12566,3530651954776570
12567,561111393865
12568,30474371435901
12569,3574302187632890
12570,349441640431306
12571,30156059269815
12572,180016870572235
12573,4070736946400050
12574,343630148717937
12575,3556785858422640
12576,4425350168532190000
12577,4068304529550830
12578,180034337780614
12579,4675558130091910
12580,2474353682214070
12581,575895834043
12582,213135987308027
12583,3525065892619060
12584,36535943239551
12585,346335975142970
12586,676212490988
12587,4352442498016790
12588,180096757851811
12589,4976006759730330
12590,4756710782477560000
12591,4984881884283
12592,180007180156728
12593,30517162270935
12594,3580828931669210
12595,213176789550192
12596,503843388623
12597,4403604542832130000
12598,4651842642886350
12599,4535872135159830
12600,213119321967326
12601,2277351111958700
12602,2234790945332890
12603,4839968589397
12604,4273723051956400
12605,3584276204873200
12606,340721146095435
12607,6011929051085330
12608,3588970476355430
12609,347034872776530
12610,676111550734
12611,30333958135153
12612,3595313128211410
12613,377685950402860
12614,2473268729268370
12615,213175174121874
12616,3555981415810080
12617,4883846883204810000
12618,4164117360316270000
12619,4972694678679
12620,4108018785701600000
12621,345529897998912
12622,4177568179438
12623,4482625092156
12624,4807749940874
12625,3591973412379820
12626,3514865560228760
12627,3540763343935040
12628,213186134586312
12629,6011065310249400
12630,30074430011428
12631,3583524618777290
12632,2284512738635410
12633,4894139372323450
12634,3525275081421480
12635,374835726500579
12636,4926490301630630
12637,3523472650473870
12638,4504917587372080000
12639,4134393297955920
12640,30125547657337
12641,374266545044286
12642,4209844748031
12643,3549653060123780
12644,30204205622956
12645,3520572437423600
12646,180057321383087
12647,344588142549061
12648,2711850842120530
12649,180042467838839
12650,4987507101696920
12651,3531164582479900
12652,3552251155558600
12653,180043790479846
12654,30382377359159
12655,2245885264103700
12656,4549648341298740
12657,180035692789041
12658,3560366139679670
12659,501866641225
12660,3529486406100270
12661,4508073594485390
12662,6011090098572210
12663,3518212591295020
12664,4130674456941210000
12665,4610098077042700
12666,30134120727673
12667,6522358679079300
12668,4728941817237160
12669,180097372916062
12670,502069238363
12671,180000806617306
12672,4838383958993700000
12673,4486565320001780
12674,4186388997054950
12675,4427598200103690000
12676,4828202376144540
12677,4009505868460060
12678,4268262861950440
12679,4431869016439910000
12680,6507177323903640
12681,213142850335780
12682,4187618241447490
12683,3574756282201800
12684,3585712103947530
12685,676106272997
12686,347441669662346
12687,4109273511951
12688,3577336060872610
12689,4730164233713360000
12690,4695811372953920000
12691,4589362574147880
12692,2295276249393730
12693,676383003503
12694,4617674595347600
12695,4359164685307540
12696,4560141252339520
12697,676388785252
12698,6560183677160170
12699,4518899830262390
12700,3561431666935760
12701,213181690442687
12702,3541594866526290
12703,180000766677894
12704,372254286520914
12705,30391419911190
12706,4419715419067110
12707,639076503239
12708,6011283417090530
12709,213188436013847
12710,6011615450711540
12711,4031879747518
12712,4897573845713690
12713,213167603571118
12714,4266654902165
12715,30047990762903
12716,4373892388028630
12717,3508036368029840
12718,4767721113173
12719,502009787099
12720,3545337490958900
12721,342606052239978
12722,30054541742590
12723,3537644918454190
12724,4862230786641
12725,4469924490132
12726,4802456877394260
12727,4499751782702880
12728,3547697270328050
12729,2720200327014680
12730,4594681888724590
12731,30551635658376
12732,3522346891844350
12733,6011312740280300
12734,180053851724964
12735,3527976525199570
12736,4938146228487680000
12737,4216512095795290000
12738,4738375712477920
12739,4420293693092940
12740,4211671775953240
12741,180007890458695
12742,6011275750622240
12743,2258350288308730
12744,6011284144421890
12745,36347618334919
12746,6596257050085170
12747,5393570593185860
12748,3557846602830020
12749,4266850376636
12750,4865630409276
12751,4351259043985
12752,213198982006004
12753,3588696031079670
12754,2241662739898140
12755,6011953889127170
12756,30400109640090
12757,4845924293359220
12758,6011219220687860
12759,4880104136046400
12760,4008761180893180
12761,345480832429631
12762,379071409087164
12763,675934580118
12764,3572481054571000
12765,4714444294182820
12766,4166021431124130
12767,3596302939429190
12768,????38922600092697
12769,2700449037784340
12770,675918304030
12771,6011076475402960
12772,3598542343258430
12773,565803909797
12774,4673169523034020
12775,374078875217758
12776,5141272161061640
12777,30497675656229
12778,4888645818114590
12779,4891060192869
12780,38449296169290
12781,4170676340505
12782,38319192431021
12783,371069876773181
12784,4890639756782490000
12785,4433071623705
12786,343165421413144
12787,213186390059491
12788,4043518939802210
12789,4586857630754
12790,3516857762451040
12791,3585430012531780
12792,36757376517283
12793,4832984316473
12794,6574854655808410
12795,4366208512761030
12796,213114264036734
12797,6011183253714100
12798,4653735298244810
12799,675946407482
12800,3555466092904890
12801,213131013818501
12802,3500436895499290
12803,3568031743335340
12804,4872354536458
12805,213136206260296
12806,30128219128108
12807,4217212189050
12808,4241920453983620000
12809,4158624267698
12810,6508327972691090
12811,213194015429784
12812,4340728059730
12813,4045989992801820
12814,4345993906748730
12815,3572947767673700
12816,2544723715626000
12817,377281845742296
12818,376794210151530
12819,3598241538405340
12820,180070321935566
12821,4219609751090600
12822,3549446754648130
12823,2239300894279430
12824,675963322416
12825,370459018272260
12826,4719412289753200
12827,4522159746189750
12828,4778119854633460000
12829,30309232498575
12830,4686736952781
12831,4234123184567
12832,6011315600443690
12833,2290163164236950
12834,3527424115301220
12835,584277587682
12836,2313339815954000
12837,4414523690449490
12838,4321961323493640000
12839,180048928274787
12840,501890280701
12841,378803675447859
12842,30170768220696
12843,4994105191480200
12844,4498401019748360
12845,373518175098268
12846,4354672820278
12847,4721027252150670000
12848,4339537703198160
12849,4439738353116580
12850,3507564409351150
12851,4645549920484
12852,213168492339591
12853,180032038570037
12854,372310073303276
12855,213156579842272
12856,378426953556041
12857,4288872370646500
12858,213117009306106
12859,4978195479558
12860,503850190201
12861,180062819455678
12862,2460007774697790
12863,213184038525650
12864,2710896119875600
12865,4842100620660500
12866,3501692215936660
12867,3543972566891570
12868,2243174180682600
12869,4425251632967810
12870,4132459972086380
12871,4912633496478
12872,2709431723454710
12873,503838330176
12874,4382596114841360
12875,342555532904588
12876,30245662741144
12877,4019493230715560
12878,3544471699600860
12879,213191687239046
12880,4349196926388500
12881,30227103616705
12882,4200326410217030
12883,180041507375224
12884,30203157323035
12885,6011209891475720
12886,561433071462
12887,3562533612464800
12888,576306185405
12889,2296547480443970
12890,3592451073710620
12891,4476094407804
12892,4218677161058940000
12893,30264651223352
12894,3576725344331820
12895,2601154054458780
12896,30065001109088
12897,639076468094
12898,6530162698840880
12899,30584067717717
12900,3504202118076110
12901,36511582371799
12902,4913109195168530
12903,180087014255045
12904,4348245318219170
12905,2275478386833960
12906,3579419826613650
12907,30104679365753
12908,30023416137996
12909,213153497628834
12910,676200883657
12911,4672788864627150
12912,2483904931015450
12913,348634322062016
12914,2235521138273950
12915,4118882042045070000
12916,4145172420735750000
12917,6011070631718610
12918,3557370760424670
12919,3597686181699690
12920,4967083459273120
12921,180045029481832
12922,4216817872078
12923,4370342612598190
12924,3584927419294560
12925,676242679824
12926,6011037364661030
12927,3502054531617170
12928,4601090398878150000
12929,676212029281
12930,30574549200028
12931,4127619578430570
12932,4956864580260790000
12933,213181025524480
12934,371924999870225
12935,6011889495876390
12936,4236759360868620
12937,3585096388780470
12938,180054853647740
12939,3513839149069210
12940,3541143332199440
12941,4660832903180150000
12942,675945690757
12943,4433747454607350000
12944,4799352909249230000
12945,4725923885829900
12946,3572747689188980
12947,3519492565764920
12948,2280218736587840
12949,3502822832457360
12950,213189110293812
12951,4284885688917810000
12952,5222848273537550
12953,346443655793227
12954,4153601300591710
12955,676208801107
12956,4108742957745450
12957,30224730791621
12958,675979842654
12959,4524360646165
12960,4337499245688
12961,5170436349104250
12962,4988032968802070
12963,213114301366839
12964,4600940445674980000
12965,4242541875010840
12966,373689351103782
12967,180023829506298
12968,6011582416821120
12969,4988247987347100
12970,630405495239
12971,6011605063639780
12972,501868540466
12973,213109997710944
12974,3598349983632990
12975,343343873424428
12976,60478012697
12977,4378345582062300
12978,4218293161750730000
12979,373735818370876
12980,6514697291741900
12981,4117089169707920000
12982,501874557132
12983,503828342371
12984,4207552668157240
12985,213177684221681
12986,3547510115105990
12987,344446882314032
12988,213199570672926
12989,3580476077601050
12990,4721339503151670
12991,4191307562275
12992,6587083195339360
12993,3576103463204120
12994,4467541689599
12995,4547927287199
12996,4224529566093270000
12997,2711572960243640
12998,343030824724028
12999,630409115049
13000,4814898053381160
13001,6011640896396630
13002,4370251611508780
13003,4163569536342470
13004,4369253925205
13005,2260470522253210
13006,2283569552520300
13007,213153548409259
13008,374993209690555
13009,4783387782186640
13010,60402706232
13011,30510916902499
13012,4973981166725
13013,213114616396307
13014,3585339509528140
13015,4391536866575430
13016,3532170591665680
13017,4834379053181500000
13018,4395956005782250000
13019,503870206235
13020,213139235888012
13021,340051173375108
13022,4831691912460460
13023,4548494464262740
13024,4510997381233070000
13025,4745663497402940000
13026,180059557357132
13027,2720951416987940
13028,377532205263426
13029,3592059053750670
13030,4806580932713520000
13031,501880748444
13032,30094613447397
13033,2242977759137760
13034,4911872410415390000
13035,4219615395356650000
13036,4711098013243010
13037,60472432412
13038,3532101657492950
13039,3507894462899920
13040,2720511879681830
13041,4058141393220380
13042,376093973677348
13043,3524715828225140
13044,213118925065842
13045,6504062467897020
13046,4527212525768
13047,4217422178755470
13048,2720692871847790
13049,3551786210188680
13050,3584981563237630
13051,213108929620767
13052,30299696509159
13053,2437655754359140
13054,6011688288776360
13055,180003387144005
13056,6596395062184360
13057,3504856339273840
13058,30233890367973
13059,4549633414372
13060,4311406842350380000
13061,4241608018038
13062,4734303208250
13063,4869821942824540
13064,4223569219904
13065,4663392685969460
13066,584700737318
13067,4236351832429
13068,6519815691073180
13069,2252434010097340
13070,180030037152559
13071,372630598970097
13072,30451392340666
13073,4655349034938220000
13074,30378851314421
13075,5590195675337960
13076,6528914104018440
13077,4130675855522770000
13078,2237176331535190
13079,4291816174465980000
13080,4173531655604
13081,4887398667536480
13082,4531790043790340000
13083,3579429063952470
13084,4134972860751730
13085,38246525273186
13086,345151972399120
13087,4550941827118660
13088,3593217437529890
13089,4011057871892
13090,3511526144026990
13091,571970379582
13092,4774864214941
13093,343317824967396
13094,30084735487793
13095,4734017172743
13096,581814946181
13097,3564645392637490
13098,4413308234815
13099,4465106892668840000
13100,4149734916002200
13101,2713518475702510
13102,584291072687
13103,30331347878632
13104,3531467823689280
13105,2719426615559360
13106,3529723487555760
13107,30515086031920
13108,675979878179
13109,4378638241270110000
13110,4641368661780200000
13111,4302199002163940
13112,3598107111782300
13113,343221941456848
13114,4751506052414350000
13115,4205576715728260
13116,4946848104021950
13117,3582982786511230
13118,6011219738242980
13119,3562348156864950
13120,503819538920
13121,180087702207217
13122,341893257788923
13123,4140300214832210
13124,373717708415094
13125,6555708570147420
13126,30456506897287
13127,4790716017308
13128,2720271587794890
13129,2443088629091910
13130,6504262007506040
13131,4519036464489110000
13132,6578880485781000
13133,4523943444734
13134,4372428409600
13135,4024411110452520000
13136,2466232249623550
13137,3593012135993480
13138,3502912770133850
13139,6506073623847240
13140,2701251898028070
13141,503824999901
13142,3504251164880760
13143,30222856053842
13144,180095722421809
13145,180071869965718
13146,213179950132485
13147,4308635155422270
13148,38906887503856
13149,213141897495508
13150,213171554289076
13151,38714422694044
13152,379580031648052
13153,3523412016201920
13154,30427977747715
13155,30448632421074
13156,4590836192906210000
13157,379169045631666
13158,4000262999564
13159,3596864199718170
13160,213149915920860
13161,4581281177424230
13162,370905852570276
13163,180001147145536
13164,676131345735
13165,3515124263304210
13166,340675446461350
13167,4293005127723660
13168,4728110327899
13169,6530027584325630
13170,4929238045760930
13171,3576521703584590
13172,4183369576984020
13173,585442302030
13174,6011939296897780
13175,30484140222209
13176,30085010476492
13177,5497716488441530
13178,4226589715919100
13179,4892233460282
13180,30464234599472
13181,348228684931460
13182,6011458697612170
13183,4426080672388900000
13184,3510861497379820
13185,4307972247337
13186,6576533914260930
13187,630416759243
13188,503894122327
13189,4655253307893
13190,3549505634870400
13191,639059677117
13192,4472895122426770
13193,374988574933820
13194,4281556572668710
13195,4274795629572
13196,4059413373723
13197,378115543550305
13198,2252422286253880
13199,4606657528295400000
13200,180067787753467
13201,4073455747514160
13202,3530989357713000
13203,213101358641099
13204,4882467257894310000
13205,501816460551
13206,4108694548345
13207,4443944244059730
13208,6518419860165470
13209,630403661261
13210,379469012013611
13211,2240270741953120
13212,2286278321321920
13213,2459075132105880
13214,3521938061382510
13215,213147190533838
13216,4629422577916110
13217,30105842550577
13218,6011515284302190
13219,6011744837497530
13220,4440146754035
13221,6011884285976530
13222,3588448746210820
13223,6011049987820560
13224,3509502020911910
13225,4748150921583
13226,342712611253292
13227,4787788028140790
13228,4416060515800
13229,180083663845863
13230,30017183786068
13231,6011531165309720
13232,5280548151229080
13233,4517313169909560
13234,675996030838
13235,30070002522826
13236,2705464808682740
13237,2263203864655520
13238,3524829588778980
13239,3597416219570400
13240,38055287404099
13241,4846674659131230
13242,4621299708114860000
13243,4059106734216280
13244,374712216151496
13245,180028228868512
13246,4949494632508200000
13247,30490665703929
13248,341139719400669
13249,639005061820
13250,30582592987177
13251,4744752788447
13252,4385533418116410000
13253,3578154020000300
13254,3527997697959910
13255,589966101414
13256,30374169305896
13257,3544005811433870
13258,30432608609755
13259,379621135784714
13260,3521764354619000
13261,3517914774684950
13262,4605810988448420
13263,4597824803853250
13264,3592150380384930
13265,180088757624462
13266,2244570876868440
13267,3529188200651860
13268,340456094327379
13269,30128341515339
13270,4688733449331210
13271,213113258488299
13272,4852817220864570000
13273,639018059563
13274,60442591651
13275,341127161798961
13276,30412251979689
13277,371133694330838
13278,3572236230192860
13279,3552695623309020
13280,5414742720016550
13281,4683801136424
13282,36682392306570
13283,4070075269472240000
13284,2234193438506850
13285,60476415660
13286,4114496026016390
13287,4089739603707880
13288,5320014171291950
13289,4434870700132
13290,5475305914604490
13291,4481130039632650
13292,30134380283094
13293,6598383663538170
13294,3553787865967660
13295,4624717851915080000
13296,180048887862846
13297,4918392423637
13298,4643504254458750
13299,4890532891895180000
13300,4465291401751
13301,4292097224069090
13302,630448919898
13303,3500726735760550
13304,213118430675234
13305,342173946459478
13306,4799893460358550
13307,6536224914361590
13308,4123688314615760000
13309,180039886573294
13310,4082906538637220
13311,3548693553755630
13312,6011908856557400
13313,3555883286818870
13314,4309076159353500000
13315,4458494955913
13316,3569466426864000
13317,4409221699182330000
13318,4958773402602
13319,373732172449115
13320,4410509149706360
13321,3512210695570170
13322,4855813154278
13323,3549543355419930
13324,2629269940189020
13325,581844948538
13326,30204265277048
13327,30575886104327
13328,30195647494923
13329,6011955284512850
13330,4295906578836310
13331,4118992542099650000
13332,180012474181036
13333,348231116644024
13334,30320316658869
13335,3567354937136500
13336,630452168812
13337,676145839178
13338,4803754477749940
13339,4282315472516140
13340,4483751466198
13341,4497536984351690
13342,4744988970066
13343,2236381084112470
13344,2397077798945750
13345,4492783113454
13346,3563006199614490
13347,4625085302449550
13348,4118430065657630
13349,345410546178505
13350,30470336793145
13351,4030795861629030
13352,4707519519835
13353,3501480624611270
13354,3537663380731470
13355,4641191742451060
13356,6011987084652910
13357,676385886616
13358,4538572035412830
13359,6505353103030710
13360,30248010636354
13361,4011321279360140000
13362,3553095573383720
13363,4093471901661
13364,4260451555003
13365,576504854281
13366,4815074926282000
13367,6538828222115340
13368,3543094871758640
13369,6534204104903080
13370,36770656662257
13371,373028417685674
13372,36373119636396
13373,6011595375473790
13374,6565542154105460
13375,4889378287140
13376,378578646919935
13377,4793909543013470
13378,30011664606929
13379,3581308038650120
13380,213151372356901
13381,4520726146974100
13382,3508644372353600
13383,4695822631902
13384,213104842479266
13385,6542234427365340
13386,213178777525434
13387,676297796515
13388,4620724131660
13389,4959804575568200
13390,675946698601
13391,4088230285743680
13392,3569887161875200
13393,4201512215179570000
13394,4360026130766870
13395,30069538287417
13396,213126184647226
13397,213122980663814
13398,2298357546890700
13399,4623465421378020000
13400,4630930205406
13401,675905450366
13402,4750986938361940000
13403,675975290189
13404,180035792592170
13405,3581152234264230
13406,347338103555690
13407,4412530801638720
13408,346812986396159
13409,213145531659957
13410,4350339643818590000
13411,4641521963352
13412,30257273277178
13413,5213748093233810
13414,3547240544465910
13415,6011169934171600
13416,4963639646905
13417,3564740682517380
13418,4537055278205660
13419,30368892034781
13420,5470019005652690
13421,4888761141595110
13422,213152665715506
13423,375015627134104
13424,3520724455225230
13425,4818967607742060
13426,4847487562149810000
13427,4829290716938840
13428,3524385222805860
13429,5237212213614300
13430,5186963525014210
13431,30578056692212
13432,4847544882681800
13433,562864637391
13434,4449356352486950
13435,30245652529830
13436,4705113322621040
13437,4196491708975430000
13438,213185161948593
13439,4283860031357340
13440,38875319756335
13441,30524954232578
13442,213146015575149
13443,213110014799456
13444,3587335228268190
13445,2466043812512990
13446,4495816918780930000
13447,3561068246254780
13448,36518953180014
13449,4353807998702
13450,6011643620943080
13451,4289669473549530
13452,4173978310333
13453,4049710416137390
13454,4407617798715770000
13455,4156344338457280
13456,4898272460828
13457,6595386867901890
13458,30154099910530
13459,2285974339455010
13460,2715119131514090
13461,639019812630
13462,213146972286920
13463,3514108897963990
13464,3575631153883240
13465,3593386450790610
13466,4683023985838850000
13467,2484210711608850
13468,4367859693565560000
13469,30094116619203
13470,3596678929090270
13471,36575740380976
13472,180066500657682
13473,4038742950518
13474,375759814867212
13475,5366025660449920
13476,5207420559869720
13477,4629262196308
13478,4028130308383000
13479,344817914608981
13480,4961443380344800
13481,4878227064513600
13482,3595367580909890
13483,4934779685771
13484,4688688260016600
13485,30159383008651
13486,370607608451831
13487,378363260910027
13488,36483758206979
13489,60410948412
13490,3509766010294900
13491,4640860643469840
13492,30345934556898
13493,6522978551386160
13494,3520037418775260
13495,3518819862777840
13496,3554121256355680
13497,4855621642812770
13498,2608352417849660
13499,6566062696994680
13500,4758428370414640000
13501,4048195235506300
13502,30394772291473
13503,30575877086665
13504,378792144827132
13505,502089300417
13506,213119395347694
13507,4163357303331660
13508,3582199583582480
13509,4252782340921490
13510,342360733473305
13511,3552804676898940
13512,4802477820355720
13513,3514070605109460
13514,38017021838370
13515,373659942916570
13516,38402951471865
13517,676147999640
13518,30315666897000
13519,6011996268632550
13520,3511347905413410
13521,2369026064193060
13522,377627651276409
13523,675925349234
13524,676244819774
13525,4421645177399580
13526,3583983947216390
13527,213119000651233
13528,349853717669768
13529,4357801154378
